,Match_num,Team_name,Date,Opponent,Score,Location,Record,Home Record,Spread,Over/Under,Money Line
1468,75,Minnesota Timberwolves,Mar-26,Golden State,W 99-96,Away,38-37,08-Jul,5.5,Un 242.0,2.77
1469,76,Minnesota Timberwolves,Mar-27,Sacramento,W 119-115,Away,39-37,08-Jul,5,Un 240.0,2.83
1470,77,Minnesota Timberwolves,Mar-29,Phoenix,L 100-107,Away,39-38,08-Jul,6,Un 233.0,2.9
1471,78,Minnesota Timberwolves,Mar-31,LA Lakers,L 111-123,Home,39-39,08-Jul,2,Ov 232.0,2.15
1472,79,Minnesota Timberwolves,04-Feb,Portland,L 105-107,Home,39-40,08-Aug,-19,Un 223.5,1.05
1473,80,Minnesota Timberwolves,04-Apr,Brooklyn,W 107-102,Away,40-40,08-Aug,-3,Un 225.0,1.714285714
1474,81,Minnesota Timberwolves,04-Aug,San Antonio,W 151-131,Away,41-40,08-Aug,-15.5,Ov 234.0,1.083892617
1475,82,Minnesota Timberwolves,04-Sep,New Orleans,W 113-108,Home,42-40,08-Aug,-3.5,Un 227.0,1.653594771
1476,1,New Orleans Pelicans,Oct-19,Brooklyn,W 130-108,Away,1-0,0-0,2.5,Ov 232.0,2.25
1477,2,New Orleans Pelicans,Oct-21,Charlotte,W 124-112,Away,2-0,0-0,-7,Ov 226.5,1.363636364
1478,3,New Orleans Pelicans,Oct-23,Utah,L 121-122,Home,02-Jan,0-0,-8,Ov 231.5,1.303030303
1479,4,New Orleans Pelicans,Oct-25,Dallas,W 113-111,Home,03-Jan,1-0,5,Ov 218.5,2.79
1480,5,New Orleans Pelicans,Oct-28,Phoenix,L 111-124,Away,03-Feb,1-0,8,Ov 225.5,3.69
1481,6,New Orleans Pelicans,Oct-30,LA Clippers,W 112-91,Away,04-Feb,1-0,2,Un 226.0,2.05
1482,7,New Orleans Pelicans,11-Feb,LA Lakers,L 117-120,Away,04-Mar,1-0,-2.5,Ov 229.5,1.740740741
1483,8,New Orleans Pelicans,11-Apr,Golden State,W 114-105,Home,05-Mar,1-0,-10.5,Un 226.5,1.19047619
1484,9,New Orleans Pelicans,11-May,Atlanta,L 121-124,Away,05-Apr,1-0,2,Ov 234.5,2.09
1485,10,New Orleans Pelicans,11-Jul,Indiana,L 122-129,Away,05-May,1-0,-5,Ov 233.5,1.512820513
1486,11,New Orleans Pelicans,11-Sep,Chicago,W 115-111,Away,06-May,1-0,-2,Un 232.0,1.787401575
1487,12,New Orleans Pelicans,11-Oct,Portland,L 95-106,Home,06-Jun,1-0,-10,Un 222.0,1.25
1488,13,New Orleans Pelicans,11-Dec,Houston,W 119-106,Home,07-Jun,2-0,-10.5,Un 233.0,1.210970464
1489,14,New Orleans Pelicans,Nov-15,Memphis,W 113-102,Home,08-Jun,3-0,-1.5,Un 224.0,1.847457627
1490,15,New Orleans Pelicans,Nov-16,Chicago,W 124-110,Home,09-Jun,3-0,-1.5,Ov 226.0,1.826446281
1491,16,New Orleans Pelicans,Nov-18,Boston,L 109-117,Home,09-Jul,3-0,2.5,Un 227.5,2.24
1492,17,New Orleans Pelicans,Nov-21,Golden State,W 128-83,Home,10-Jul,3-0,-11,Un 227.5,1.189035917
1493,18,New Orleans Pelicans,Nov-23,San Antonio,W 129-110,Away,11-Jul,4-0,-5.5,Ov 227.5,1.5
1494,19,New Orleans Pelicans,Nov-25,Memphis,L 111-132,Away,11-Aug,04-Jan,2,Ov 226.5,2.14
1495,20,New Orleans Pelicans,Nov-28,Okla City,W 105-101,Home,12-Aug,04-Jan,-5.5,Un 232.5,1.485436893
1496,21,New Orleans Pelicans,Nov-30,Toronto,W 126-108,Home,13-Aug,04-Jan,2.5,Ov 221.5,2.18
1497,22,New Orleans Pelicans,12-Feb,San Antonio,W 117-99,Away,14-Aug,05-Jan,-7.5,Un 233.0,1.363636364
1498,23,New Orleans Pelicans,12-Apr,Denver,W 121-106,Home,15-Aug,05-Jan,-1.5,Un 230.5,1.8
1499,24,New Orleans Pelicans,12-Jul,Detroit,W 104-98,Home,16-Aug,05-Jan,-11,Un 229.0,1.190839695
1500,25,New Orleans Pelicans,12-Sep,Phoenix,W 128-117,Home,17-Aug,05-Jan,1,Ov 229.5,1.943396226
1501,26,New Orleans Pelicans,12-Nov,Phoenix,W 129-124,Home,18-Aug,05-Jan,-3.5,Ov 227.0,1.613496933
1502,27,New Orleans Pelicans,Dec-13,Utah,L 100-121,Away,18-Sep,05-Jan,-2,Un 232.5,1.819672131
1503,28,New Orleans Pelicans,Dec-15,Utah,L 129-132,Away,18-Oct,05-Jan,-1,Ov 232.0,1.925925926
1504,29,New Orleans Pelicans,Dec-17,Phoenix,L 114-118,Away,18-Nov,05-Jan,3,Ov 228.0,2.26
1505,30,New Orleans Pelicans,Dec-19,Milwaukee,L 119-128,Home,18-Dec,05-Jan,-1,Ov 227.5,1.909090909
1506,31,New Orleans Pelicans,Dec-22,San Antonio,W 126-117,Home,19-Dec,06-Jan,-8.5,Ov 228.0,1.29154519
1507,32,New Orleans Pelicans,Dec-23,Okla City,W 128-125,Away,20-Dec,06-Jan,2,Ov 233.0,2.1
1508,33,New Orleans Pelicans,Dec-26,Indiana,W 113-93,Home,21-Dec,06-Jan,-2,Un 234.0,1.787401575
1509,34,New Orleans Pelicans,Dec-28,Minnesota,W 119-118,Home,22-Dec,06-Jan,-6.5,Ov 233.5,1.432900433
1510,35,New Orleans Pelicans,Dec-30,Philadelphia,W 127-116,Home,23-Dec,06-Jan,1.5,Ov 229.5,2
1511,36,New Orleans Pelicans,Dec-31,Memphis,L 101-116,Away,23-13,06-Feb,6.5,Un 237.0,3.2
1512,37,New Orleans Pelicans,01-Feb,Philadelphia,L 111-120,Away,23-14,06-Feb,5,Ov 229.0,2.74
1513,38,New Orleans Pelicans,01-Apr,Houston,W 119-108,Home,24-14,07-Feb,-7,Un 230.0,1.363636364
1514,39,New Orleans Pelicans,01-Jun,Brooklyn,L 102-108,Home,24-15,07-Feb,4.5,Un 231.5,2.53
1515,40,New Orleans Pelicans,01-Jul,Dallas,L 117-127,Away,24-16,07-Mar,8.5,Ov 223.0,3.99
1516,41,New Orleans Pelicans,01-Sep,Washington,W 132-112,Away,25-16,07-Mar,1.5,Ov 227.5,2.06
1517,42,New Orleans Pelicans,01-Nov,Boston,L 114-125,Away,25-17,07-Mar,9,Ov 229.5,4.16
1518,43,New Orleans Pelicans,Jan-13,Detroit,W 116-110,Away,26-17,07-Mar,-5.5,Un 234.5,1.476190476
1519,44,New Orleans Pelicans,Jan-16,Cleveland,L 103-113,Away,26-18,07-Mar,7.5,Un 223.0,3.47
1520,45,New Orleans Pelicans,Jan-18,Miami,L 98-124,Home,26-19,07-Mar,3.5,Ov 219.5,2.39
1521,46,New Orleans Pelicans,Jan-20,Orlando,L 110-123,Away,26-20,07-Mar,-1,Ov 230.0,1.884955752
1522,47,New Orleans Pelicans,Jan-22,Miami,L 96-100,Away,26-21,07-Mar,7.5,Un 217.5,3.3
1523,48,New Orleans Pelicans,Jan-24,Denver,L 98-99,Home,26-22,07-Mar,3,Un 232.5,2.23
1524,49,New Orleans Pelicans,Jan-25,Minnesota,L 102-111,Home,26-23,07-Mar,-2.5,Un 228.5,1.757575758
1525,50,New Orleans Pelicans,Jan-28,Washington,L 103-113,Home,26-24,07-Mar,-5.5,Un 230.5,1.487804878
1526,51,New Orleans Pelicans,Jan-29,Milwaukee,L 110-135,Away,26-25,07-Mar,10.5,Ov 229.5,5
1527,52,New Orleans Pelicans,Jan-31,Denver,L 113-122,Away,26-26,07-Mar,7,Ov 232.0,3.25
1528,53,New Orleans Pelicans,02-Feb,Dallas,L 106-111,Away,26-27,07-Apr,5,Un 223.5,2.65
1529,54,New Orleans Pelicans,02-Apr,LA Lakers,W 131-126,Home,27-27,07-Apr,-1,Ov 234.0,1.869565217
1530,55,New Orleans Pelicans,02-May,Sacramento,W 136-104,Home,28-27,07-Apr,2,Ov 228.5,2.12
1531,56,New Orleans Pelicans,02-Jul,Atlanta,W 116-107,Home,29-27,07-Apr,-1,Un 237.0,1.917431193
1532,57,New Orleans Pelicans,02-Oct,Cleveland,L 107-118,Home,29-28,07-Apr,3,Ov 221.5,2.25
1533,58,New Orleans Pelicans,Feb-13,Okla City,W 103-100,Away,30-28,07-Apr,3,Un 235.0,2.26
1534,59,New Orleans Pelicans,Feb-15,LA Lakers,L 102-120,Away,30-29,07-Apr,4.5,Un 235.5,2.65
1535,60,New Orleans Pelicans,Feb-23,Toronto,L 110-115,Away,30-30,07-Apr,4.5,Un 226.0,2.63
1536,61,New Orleans Pelicans,Feb-25,New York,L 106-128,Away,30-31,07-Apr,4,Ov 223.5,2.47
1537,62,New Orleans Pelicans,Feb-27,Orlando,L 93-101,Home,30-32,07-Apr,-4.5,Un 230.0,1.483091787
1538,63,New Orleans Pelicans,03-Jan,Portland,W 121-110,Away,31-32,07-Apr,3,Un 235.0,2.24
1539,64,New Orleans Pelicans,03-Mar,Golden State,L 99-108,Away,31-33,07-Apr,5,Un 230.5,2.68
1540,65,New Orleans Pelicans,03-Jun,Sacramento,L 108-123,Away,31-34,07-Apr,4.5,Un 234.0,2.69
1541,66,New Orleans Pelicans,03-Aug,Dallas,W 113-106,Home,32-34,08-Apr,2.5,Un 233.5,2.14
1542,67,New Orleans Pelicans,03-Nov,Okla City,L 96-110,Home,32-35,08-Apr,-1,Un 232.0,1.925925926
1543,68,New Orleans Pelicans,03-Dec,Portland,W 127-110,Home,33-35,08-Apr,-3,Ov 221.5,1.694444444
1544,69,New Orleans Pelicans,Mar-14,LA Lakers,L 108-123,Home,33-36,08-Apr,-1.5,Ov 227.5,1.8
1545,70,New Orleans Pelicans,Mar-17,Houston,L 112-114,Away,33-37,08-May,-5.5,Un 228.0,1.476190476
1546,71,New Orleans Pelicans,Mar-19,Houston,W 117-107,Away,34-37,09-May,-5.5,Un 226.5,1.465116279
1547,72,New Orleans Pelicans,Mar-21,San Antonio,W 119-84,Home,35-37,10-May,-13.5,Un 230.5,1.127064803
1548,73,New Orleans Pelicans,Mar-23,Charlotte,W 115-96,Home,36-37,10-May,-9,Un 226.0,1.25
1549,74,New Orleans Pelicans,Mar-25,LA Clippers,W 131-110,Away,37-37,10-May,5,Ov 224.5,2.63
1550,75,New Orleans Pelicans,Mar-27,Portland,W 124-90,Away,38-37,10-May,-11.5,Un 227.0,1.16
1551,76,New Orleans Pelicans,Mar-28,Golden State,L 109-120,Away,38-38,10-May,8.5,Un 235.0,3.95
1552,77,New Orleans Pelicans,Mar-30,Denver,W 107-88,Away,39-38,10-May,1.5,Un 224.5,2.04
1553,78,New Orleans Pelicans,04-Jan,LA Clippers,W 122-114,Home,40-38,10-May,-4.5,Ov 227.5,1.558659218
1554,79,New Orleans Pelicans,04-Apr,Sacramento,L 103-121,Home,40-39,10-May,-4,Un 236.0,1.609756098
1555,80,New Orleans Pelicans,04-May,Memphis,W 138-131,Home,41-39,11-May,-6.5,Ov 226.0,1.416666667
1556,81,New Orleans Pelicans,04-Jul,New York,W 113-105,Home,42-39,11-May,-8,Un 224.0,1.307692308
1557,82,New Orleans Pelicans,04-Sep,Minnesota,L 108-113,Away,42-40,11-May,3.5,Un 227.0,2.33
1558,1,New York Knicks,Oct-19,Memphis,L 112-115,Away,0-1,0-0,4.5,Pu 227.0,2.65
1559,2,New York Knicks,Oct-21,Detroit,W 130-106,Home,01-Jan,0-0,-7,Ov 220.5,1.354609929
1560,3,New York Knicks,Oct-24,Orlando,W 115-102,Home,02-Jan,0-0,-7.5,Un 223.0,1.344827586
1561,4,New York Knicks,Oct-26,Charlotte,W 134-131,Home,03-Jan,0-0,-7.5,Ov 224.5,1.307692308
1562,5,New York Knicks,Oct-28,Milwaukee,L 108-119,Away,03-Feb,0-0,6,Ov 223.5,3
1563,6,New York Knicks,Oct-30,Cleveland,L 108-121,Away,03-Mar,0-0,3.5,Ov 220.0,2.4
1564,7,New York Knicks,11-Feb,Atlanta,L 99-112,Home,03-Apr,0-0,-2.5,Un 233.0,1.751879699
1565,8,New York Knicks,11-Apr,Philadelphia,W 106-104,Away,04-Apr,1-0,2,Un 221.0,2.15
1566,9,New York Knicks,11-May,Boston,L 118-133,Home,04-May,01-Jan,4,Ov 227.0,2.5
1567,10,New York Knicks,11-Jul,Minnesota,W 120-107,Away,05-May,01-Jan,2.5,Un 235.0,2.25
1568,11,New York Knicks,11-Sep,Brooklyn,L 85-112,Away,05-Jun,01-Feb,3,Un 220.5,2.3
1569,12,New York Knicks,11-Nov,Detroit,W 121-112,Home,06-Jun,01-Feb,-9,Ov 224.5,1.27100271
1570,13,New York Knicks,Nov-13,Okla City,L 135-145,Home,06-Jul,01-Feb,-5,Ov 226.5,1.487804878
1571,14,New York Knicks,Nov-15,Utah,W 118-111,Away,07-Jul,01-Feb,4,Un 231.5,2.55
1572,15,New York Knicks,Nov-16,Denver,W 106-103,Away,08-Jul,01-Feb,2,Un 226.5,2.05
1573,16,New York Knicks,Nov-18,Golden State,L 101-111,Away,08-Aug,01-Feb,7.5,Un 234.0,3.3
1574,17,New York Knicks,Nov-20,Phoenix,L 95-116,Away,08-Sep,01-Feb,6,Un 227.0,2.91
1575,18,New York Knicks,Nov-21,Okla City,W 129-119,Away,09-Sep,01-Feb,1.5,Ov 228.0,2
1576,19,New York Knicks,Nov-25,Portland,L 129-132,Home,09-Oct,01-Feb,-4,Ov 217.0,1.588235294
1577,20,New York Knicks,Nov-27,Memphis,L 123-127,Home,09-Nov,01-Feb,1.5,Ov 227.5,2
1578,21,New York Knicks,Nov-29,Detroit,W 140-110,Away,10-Nov,01-Feb,-4.5,Ov 227.0,1.581395349
1579,22,New York Knicks,Nov-30,Milwaukee,L 103-109,Home,10-Dec,01-Feb,6,Un 227.5,2.94
1580,23,New York Knicks,12-Mar,Dallas,L 100-121,Home,Oct-13,01-Feb,1.5,Un 224.0,2.04
1581,24,New York Knicks,12-Apr,Cleveland,W 92-81,Home,Nov-13,01-Feb,2.5,Un 222.0,2.17
1582,25,New York Knicks,12-Jul,Atlanta,W 113-89,Home,Dec-13,01-Feb,-2,Un 233.0,1.757575758
1583,26,New York Knicks,12-Sep,Charlotte,W 121-102,Away,13-13,01-Feb,-3.5,Un 224.0,1.606060606
1584,27,New York Knicks,12-Nov,Sacramento,W 112-99,Home,14-13,01-Feb,-2.5,Un 226.0,1.724637681
1585,28,New York Knicks,Dec-14,Chicago,W 128-120,Away,15-13,01-Feb,3.5,Ov 226.5,2.4
1586,29,New York Knicks,Dec-16,Chicago,W 114-91,Away,16-13,01-Feb,2.5,Un 225.5,2.25
1587,30,New York Knicks,Dec-18,Indiana,W 109-106,Away,17-13,01-Feb,-1,Un 228.0,1.917431193
1588,31,New York Knicks,Dec-20,Golden State,W 132-94,Home,18-13,01-Feb,-6,Ov 220.5,1.462962963
1589,32,New York Knicks,Dec-21,Toronto,L 106-113,Home,18-14,01-Mar,-2,Ov 217.5,1.769230769
1590,33,New York Knicks,Dec-23,Chicago,L 117-118,Home,18-15,01-Mar,-6,Ov 225.0,1.454545455
1591,34,New York Knicks,Dec-25,Philadelphia,L 112-119,Home,18-16,01-Apr,2,Ov 215.5,2.05
1592,35,New York Knicks,Dec-27,Dallas,L 121-126,Away,18-17,01-Apr,6,Ov 216.0,2.75
1593,36,New York Knicks,Dec-29,San Antonio,L 115-122,Away,18-18,01-Apr,-4.5,Ov 222.0,1.520833333
1594,37,New York Knicks,Dec-31,Houston,W 108-88,Away,19-18,01-Apr,-4,Un 223.0,1.621118012
1595,38,New York Knicks,01-Feb,Phoenix,W 102-83,Home,20-18,01-Apr,-2.5,Un 219.0,1.769230769
1596,39,New York Knicks,01-Apr,San Antonio,W 117-114,Home,21-18,01-Apr,-10,Ov 225.5,1.226244344
1597,40,New York Knicks,01-Jun,Toronto,W 112-108,Away,22-18,02-Apr,4,Ov 216.0,2.48
1598,41,New York Knicks,01-Sep,Milwaukee,L 107-111,Home,22-19,02-Apr,-1,Un 218.5,1.909090909
1599,42,New York Knicks,01-Nov,Indiana,W 119-113,Home,23-19,02-Apr,-5,Ov 226.5,1.512820513
1600,43,New York Knicks,Jan-13,Washington,W 112-108,Away,24-19,02-Apr,-3.5,Pu 220.0,1.621118012
1601,44,New York Knicks,Jan-15,Detroit,W 117-104,Away,25-19,02-Apr,-8.5,Un 225.5,1.281690141
1602,45,New York Knicks,Jan-16,Toronto,L 121-123,Home,25-20,02-May,-2,Ov 219.0,1.826446281
1603,46,New York Knicks,Jan-18,Washington,L 105-116,Home,25-21,02-May,-5.5,Un 225.0,1.492610837
1604,47,New York Knicks,Jan-20,Atlanta,L 124-139,Away,25-22,02-May,3.5,Ov 229.5,2.35
1605,48,New York Knicks,Jan-22,Toronto,L 116-125,Away,25-23,02-Jun,2.5,Ov 223.5,2.19
1606,49,New York Knicks,Jan-24,Cleveland,W 105-103,Home,26-23,02-Jun,3,Un 220.5,2.29
1607,50,New York Knicks,Jan-26,Boston,W 120-117,Away,27-23,03-Jun,8.5,Ov 221.0,3.88
1608,51,New York Knicks,Jan-28,Brooklyn,L 115-122,Away,27-24,03-Jul,-1,Ov 222.5,1.917431193
1609,52,New York Knicks,Jan-31,LA Lakers,L 123-129,Home,27-25,03-Jul,-2,Ov 232.5,1.757575758
1610,53,New York Knicks,02-Feb,Miami,W 106-104,Home,28-25,03-Jul,3,Un 212.5,2.21
1611,54,New York Knicks,02-Apr,LA Clippers,L 128-134,Home,28-26,03-Jul,2.5,Ov 221.0,2.23
1612,55,New York Knicks,02-May,Philadelphia,W 108-97,Home,29-26,04-Jul,4.5,Un 226.0,2.57
1613,56,New York Knicks,02-Jul,Orlando,W 102-98,Away,30-26,04-Jul,-1,Un 225.0,1.900900901
1614,57,New York Knicks,02-Oct,Philadelphia,L 108-119,Away,30-27,04-Aug,7,Ov 222.5,3.2
1615,58,New York Knicks,02-Nov,Utah,W 126-120,Home,31-27,04-Aug,-6,Ov 231.0,1.465116279
1616,59,New York Knicks,Feb-13,Brooklyn,W 124-106,Home,32-27,05-Aug,-3,Ov 219.0,1.684931507
1617,60,New York Knicks,Feb-15,Atlanta,W 122-101,Away,33-27,05-Aug,4,Un 234.0,2.47
1618,61,New York Knicks,Feb-24,Washington,W 115-109,Away,34-27,05-Aug,1.5,Un 226.5,1.980392157
1619,62,New York Knicks,Feb-25,New Orleans,W 128-106,Home,35-27,05-Aug,-4,Ov 223.5,1.598802395
1620,63,New York Knicks,Feb-27,Boston,W 109-94,Home,36-27,06-Aug,2,Un 224.0,2.09
1621,64,New York Knicks,03-Jan,Brooklyn,W 142-118,Home,37-27,07-Aug,-8,Ov 224.0,1.333333333
1622,65,New York Knicks,03-Mar,Miami,W 122-120,Away,38-27,07-Aug,1.5,Ov 216.5,2
1623,66,New York Knicks,03-May,Boston,W 131-129,Away,39-27,08-Aug,6.5,Ov 225.5,3.14
1624,67,New York Knicks,03-Jul,Charlotte,L 105-112,Home,39-28,08-Aug,-10,Un 225.0,1.234741784
1625,68,New York Knicks,03-Sep,Sacramento,L 117-122,Away,39-29,08-Aug,2,Un 240.5,2.06
1626,69,New York Knicks,03-Nov,LA Clippers,L 95-106,Away,39-30,08-Aug,5.5,Un 227.0,2.8
1627,70,New York Knicks,03-Dec,LA Lakers,W 112-108,Away,40-30,08-Aug,3,Un 226.0,2.27
1628,71,New York Knicks,Mar-14,Portland,W 123-107,Away,41-30,08-Aug,-3,Ov 229.0,1.689655172
1629,72,New York Knicks,Mar-18,Denver,W 116-110,Home,42-30,08-Aug,1,Un 231.5,1.869565217
1630,73,New York Knicks,Mar-20,Minnesota,L 134-140,Home,42-31,08-Aug,-8,Ov 227.5,1.31152648
1631,74,New York Knicks,Mar-22,Miami,L 120-127,Away,42-32,08-Aug,2,Ov 223.5,2.15
1632,75,New York Knicks,Mar-23,Orlando,L 106-111,Away,42-33,08-Aug,-2.5,Un 226.0,1.694444444
1633,76,New York Knicks,Mar-27,Houston,W 137-115,Home,43-33,08-Aug,-13,Ov 229.0,1.133333333
1634,77,New York Knicks,Mar-29,Miami,W 101-92,Home,44-33,08-Aug,-5.5,Un 225.5,1.454545455
1635,78,New York Knicks,Mar-31,Cleveland,W 130-116,Away,45-33,08-Aug,3.5,Ov 220.5,2.4
1636,79,New York Knicks,04-Feb,Washington,W 118-109,Home,46-33,08-Aug,-11.5,Ov 221.5,1.178571429
1637,80,New York Knicks,04-May,Indiana,W 138-129,Away,47-33,08-Aug,-4.5,Ov 229.5,1.555555556
1638,81,New York Knicks,04-Jul,New Orleans,L 105-113,Away,47-34,08-Aug,8,Un 224.0,3.7
1639,82,New York Knicks,04-Sep,Indiana,L 136-141,Home,47-35,08-Aug,-9.5,Ov 231.5,1.221238938
1640,1,Oklahoma City Thunder,Oct-19,Minnesota,L 108-115,Away,0-1,0-1,11,Un 226.0,5.6
1641,2,Oklahoma City Thunder,Oct-22,Denver,L 117-122,Away,0-2,0-2,9,Ov 226.5,4.3
1642,3,Oklahoma City Thunder,Oct-23,Minnesota,L 106-116,Home,0-3,0-3,9.5,Un 225.5,4.35
1643,4,Oklahoma City Thunder,Oct-25,LA Clippers,W 108-94,Home,01-Mar,0-3,5.5,Un 217.0,2.9
1644,5,Oklahoma City Thunder,Oct-27,LA Clippers,W 118-110,Home,02-Mar,0-3,7,Ov 218.5,3.25
1645,6,Oklahoma City Thunder,Oct-29,Dallas,W 117-111,Away,03-Mar,0-3,10.5,Ov 218.5,5.2
1646,7,Oklahoma City Thunder,11-Jan,Orlando,W 116-108,Home,04-Mar,0-3,-3.5,Ov 216.5,1.641025641
1647,8,Oklahoma City Thunder,11-Mar,Denver,L 110-122,Home,04-Apr,0-4,6.5,Ov 228.5,3.1
1648,9,Oklahoma City Thunder,11-May,Milwaukee,L 94-108,Away,04-May,0-4,5.5,Un 219.0,2.9
1649,10,Oklahoma City Thunder,11-Jul,Detroit,L 103-112,Away,04-Jun,0-4,-2,Un 224.0,1.81300813
1650,11,Oklahoma City Thunder,11-Sep,Milwaukee,L 132-136,Home,04-Jul,0-4,1,Ov 214.0,2.02
1651,12,Oklahoma City Thunder,11-Nov,Toronto,W 132-113,Home,05-Jul,0-4,5.5,Ov 219.5,2.75
1652,13,Oklahoma City Thunder,Nov-13,New York,W 145-135,Away,06-Jul,0-4,5,Ov 226.5,2.75
1653,14,Oklahoma City Thunder,Nov-14,Boston,L 122-126,Away,06-Aug,0-4,11.5,Ov 229.0,5.88
1654,15,Oklahoma City Thunder,Nov-16,Washington,W 121-120,Away,07-Aug,0-4,5,Ov 230.5,2.7
1655,16,Oklahoma City Thunder,Nov-18,Memphis,L 110-121,Away,07-Sep,0-4,6.5,Ov 230.0,3
1656,17,Oklahoma City Thunder,Nov-21,New York,L 119-129,Home,07-Oct,0-4,-1.5,Ov 228.0,1.833333333
1657,18,Oklahoma City Thunder,Nov-23,Denver,L 126-131,Home,07-Nov,0-5,1,Ov 230.5,2.04
1658,19,Oklahoma City Thunder,Nov-25,Chicago,W 123-119,Home,08-Nov,0-5,3,Ov 232.5,2.32
1659,20,Oklahoma City Thunder,Nov-26,Houston,L 105-118,Away,08-Dec,0-5,-2,Un 231.5,1.806451613
1660,21,Oklahoma City Thunder,Nov-28,New Orleans,L 101-105,Away,Aug-13,0-5,5.5,Un 232.5,2.83
1661,22,Oklahoma City Thunder,Nov-30,San Antonio,W 119-111,Home,Sep-13,0-5,-3,Ov 229.5,1.735294118
1662,23,Oklahoma City Thunder,12-Mar,Minnesota,W 135-128,Away,Oct-13,01-May,5,Ov 233.5,2.75
1663,24,Oklahoma City Thunder,12-May,Atlanta,W 121-114,Away,Nov-13,01-May,6,Un 237.0,3
1664,25,Oklahoma City Thunder,12-Jul,Memphis,L 102-123,Away,Nov-14,01-May,8.5,Un 233.0,3.9
1665,26,Oklahoma City Thunder,12-Oct,Cleveland,L 102-110,Away,Nov-15,01-May,5,Un 218.0,2.65
1666,27,Oklahoma City Thunder,12-Dec,Dallas,L 114-121,Away,Nov-16,01-May,8.5,Ov 227.5,3.75
1667,28,Oklahoma City Thunder,Dec-14,Miami,L 108-110,Home,Nov-17,01-May,3,Un 222.5,2.22
1668,29,Oklahoma City Thunder,Dec-16,Minnesota,L 110-112,Home,Nov-18,01-Jun,-5,Un 235.0,1.526315789
1669,30,Oklahoma City Thunder,Dec-17,Memphis,W 115-109,Home,Dec-18,01-Jun,11,Un 229.5,5.36
1670,31,Oklahoma City Thunder,Dec-19,Portland,W 123-121,Home,13-18,02-Jun,4.5,Ov 232.5,2.45
1671,32,Oklahoma City Thunder,Dec-21,Portland,W 101-98,Home,14-18,03-Jun,3.5,Un 234.0,2.43
1672,33,Oklahoma City Thunder,Dec-23,New Orleans,L 125-128,Home,14-19,03-Jun,-2,Ov 233.0,1.8
1673,34,Oklahoma City Thunder,Dec-27,San Antonio,W 130-114,Home,15-19,03-Jun,-6.5,Ov 237.5,1.392156863
1674,35,Oklahoma City Thunder,Dec-29,Charlotte,L 113-121,Away,15-20,03-Jun,2.5,Un 238.5,2.2
1675,36,Oklahoma City Thunder,Dec-31,Philadelphia,L 96-115,Home,15-21,03-Jun,2.5,Un 225.0,2.22
1676,37,Oklahoma City Thunder,01-Mar,Boston,W 150-117,Home,16-21,03-Jun,11,Ov 228.5,5.49
1677,38,Oklahoma City Thunder,01-Apr,Orlando,L 115-126,Away,16-22,03-Jun,-1,Ov 230.0,1.862068966
1678,39,Oklahoma City Thunder,01-Jun,Washington,W 127-110,Home,17-22,03-Jun,-1,Ov 231.0,1.952380952
1679,40,Oklahoma City Thunder,01-Aug,Dallas,W 120-109,Home,18-22,03-Jun,-4,Ov 227.0,1.571428571
1680,41,Oklahoma City Thunder,01-Oct,Miami,L 111-112,Away,18-23,03-Jun,2,Ov 221.0,2.07
1681,42,Oklahoma City Thunder,01-Dec,Philadelphia,W 133-114,Away,19-23,03-Jun,10,Ov 234.0,4.75
1682,43,Oklahoma City Thunder,Jan-13,Chicago,W 124-110,Away,20-23,03-Jun,4.5,Ov 233.0,2.53
1683,44,Oklahoma City Thunder,Jan-15,Brooklyn,W 112-102,Away,21-23,03-Jun,4.5,Un 230.5,2.62
1684,45,Oklahoma City Thunder,Jan-18,Indiana,W 126-106,Home,22-23,03-Jun,-4,Un 238.0,1.625
1685,46,Oklahoma City Thunder,Jan-20,Sacramento,L 113-118,Away,22-24,03-Jun,5,Un 244.0,2.75
1686,47,Oklahoma City Thunder,Jan-22,Denver,W 101-99,Away,23-24,04-Jun,3,Un 233.5,2.3
1687,48,Oklahoma City Thunder,Jan-25,Atlanta,L 132-137,Home,23-25,04-Jun,1.5,Ov 238.0,2.03
1688,49,Oklahoma City Thunder,Jan-27,Cleveland,W 112-100,Home,24-25,04-Jun,-1,Un 221.5,1.900900901
1689,50,Oklahoma City Thunder,Jan-30,Golden State,L 120-128,Home,24-26,04-Jun,5,Ov 243.0,2.69
1690,51,Oklahoma City Thunder,02-Jan,Houston,L 106-112,Away,24-27,04-Jun,-6,Un 232.5,1.46728972
1691,52,Oklahoma City Thunder,02-Apr,Houston,W 153-121,Home,25-27,04-Jun,-10,Ov 231.5,1.222222222
1692,53,Oklahoma City Thunder,02-Jun,Golden State,L 114-141,Away,25-28,04-Jun,3,Ov 232.0,2.33
1693,54,Oklahoma City Thunder,02-Jul,LA Lakers,W 133-130,Away,26-28,04-Jun,6.5,Ov 240.5,3.29
1694,55,Oklahoma City Thunder,02-Oct,Portland,W 138-129,Away,27-28,05-Jun,2.5,Ov 239.5,2.15
1695,56,Oklahoma City Thunder,Feb-13,New Orleans,L 100-103,Home,27-29,05-Jun,-3,Un 235.0,1.71942446
1696,57,Oklahoma City Thunder,Feb-15,Houston,W 133-96,Home,28-29,05-Jun,-9.5,Un 235.0,1.236406619
